,date,link,speaker,tag,time duration,title,view
358,2011-10-10,https://www.ted.com/talks/alison_gopnik_what_do_babies_think,Alison Gopnik,"['brain', 'children', 'culture', 'education', 'psychology']",18:29,What do babies think?,4667247
359,2017-10-17,https://www.ted.com/talks/kristin_poinar_what_s_hidden_under_the_greenland_ice_sheet,Kristin Poinar,"['climate change', 'exploration', 'environment', 'data', 'glacier', 'NASA', 'nature', 'science', 'physics', 'technology', 'water', 'Antarctica']", 9:02,What's hidden under the Greenland ice sheet?,4659518
360,2018-11-13,https://www.ted.com/talks/alex_gendler_the_myth_of_sisyphus,Alex Gendler,"['TED-Ed', 'history']", 4:38,The myth of Sisyphus,4659053
361,2019-02-12,https://www.ted.com/talks/joy_lin_if_superpowers_were_real_immortality,Joy Lin,"['TED-Ed', 'animation', 'physics', 'science', 'death', 'life']", 3:51,If superpowers were real: Immortality,4637451
362,2012-06-05,https://www.ted.com/talks/diane_kelly_what_we_didn_t_know_about_penis_anatomy,Diane Kelly,"['biology', 'science', 'sex', 'biodiversity', 'physiology', 'biomechanics', 'health', 'evolution', 'animals', 'nature', 'humor', 'human body']",11:20,What we didn't know about penis anatomy,4619417
363,2016-07-22,https://www.ted.com/talks/suzanne_simard_how_trees_talk_to_each_other,Suzanne Simard,"['biodiversity', 'beauty', 'biomechanics', 'biology', 'botany', 'communication', 'ecology', 'community', 'green', 'environment', 'identity', 'life', 'language', 'nature', 'science', 'plants', 'trees', 'fungi']",18:19,How trees talk to each other,4617407
364,2013-09-27,https://www.ted.com/talks/kevin_breel_confessions_of_a_depressed_comic,Kevin Breel,"['TEDx', 'depression', 'mental health', 'suicide', 'youth']",11:00,Confessions of a depressed comic,4614145
365,2015-07-22,https://www.ted.com/talks/john_green_the_nerd_s_guide_to_learning_everything_online,John Green,"['TEDx', 'community', 'education', 'online video']",18:10,The nerd's guide to learning everything online,4613641
366,2012-03-06,https://www.ted.com/talks/andrew_stanton_the_clues_to_a_great_story,Andrew Stanton,"['entertainment', 'film', 'storytelling', 'animation', 'art']",19:16,The clues to a great story,4599004
367,2019-04-01,https://www.ted.com/talks/megan_campisi_and_pen_pen_chen_what_makes_the_great_wall_of_china_so_extraordinary,Megan Campisi and Pen-Pen Chen,"['anthropology', 'design', 'engineering', 'history', 'technology', 'TED-Ed', 'animation', 'architecture', 'innovation', 'invention', 'ancient world', 'Asia', 'china', 'culture', 'world cultures']", 4:14,What makes the Great Wall of China so extraordinary,4589103
368,2009-03-11,https://www.ted.com/talks/aimee_mullins_my_12_pairs_of_legs,Aimee Mullins,"['activism', 'design', 'fashion', 'future', 'prosthetics', 'sports', 'technology', 'bionics']", 9:58,My 12 pairs of legs,4548697
369,,https://www.ted.com/talks/jac_de_haan_why_do_competitors_open_their_stores_next_to_one_another,Jac de Haan,[], 3:55,Why do competitors open their stores next to one another?,
370,2018-07-19,https://www.ted.com/talks/elizabeth_cox_a_day_in_the_life_of_an_ancient_egyptian_doctor,Elizabeth Cox,"['TED-Ed', 'medicine', 'ancient world', 'storytelling', 'history', 'disease']", 4:30,A day in the life of an ancient Egyptian doctor,4531867
371,2017-09-21,https://www.ted.com/talks/theo_e_j_wilson_a_black_man_goes_undercover_in_the_alt_right,Theo E.J. Wilson,"['race', 'politics', 'Internet', 'United States', 'TEDx', 'compassion', 'community']",18:20,A black man goes undercover in the alt-right,4525266
372,2016-03-11,https://www.ted.com/talks/tshering_tobgay_this_country_isn_t_just_carbon_neutral_it_s_carbon_negative,Tshering Tobgay,"['alternative energy', 'beauty', 'big problems', 'Buddhism', 'climate change', 'democracy', 'economics', 'environment', 'future', 'goal-setting', 'global issues', 'government', 'green', 'humanity', 'happiness', 'innovation', 'nature', 'pollution', 'sustainability', 'world cultures', 'trees', 'global development', 'ecology']",18:54,This country isn't just carbon neutral — it's carbon negative,4511007
373,2017-04-14,https://www.ted.com/talks/chimamanda_ngozi_adichie_we_should_all_be_feminists,Chimamanda Ngozi Adichie,"['Africa', 'children', 'communication', 'community', 'gender', 'humanity', 'feminism', 'gender equality', 'inequality', 'identity', 'literature', 'society', 'TEDx', 'women', 'writing']",29:28,We should all be feminists,4508391
374,2018-10-23,https://www.ted.com/talks/andrew_zimmerman_jones_does_time_exist,Andrew Zimmerman Jones,"['TED-Ed', 'science', 'space', 'time', 'universe', 'humanity', 'big problems']", 5:10,Does time exist?,4498325
375,2017-07-31,https://www.ted.com/talks/marc_raibert_meet_spot_the_robot_dog_that_can_run_hop_and_open_doors,Marc Raibert,"['robots', 'future', 'demo', 'technology', 'design']",14:33,"Meet Spot, the robot dog that can run, hop and open doors",4495480
376,2012-01-20,https://www.ted.com/talks/scott_rickard_the_beautiful_math_behind_the_world_s_ugliest_music,Scott Rickard,"['TEDx', 'entertainment', 'math', 'music', 'science', 'science and art', 'algorithm', 'composing', 'collaboration']", 9:43,The beautiful math behind the world's ugliest music,4486951
377,2012-11-22,https://www.ted.com/talks/louie_schwartzberg_nature_beauty_gratitude,Louie Schwartzberg,"['TEDx', 'biodiversity', 'biology', 'compassion', 'culture', 'photography']", 9:47,Nature. Beauty. Gratitude.,4469734
378,2009-06-12,https://www.ted.com/talks/richard_st_john_success_is_a_continuous_journey,Richard St. John,"['business', 'humor', 'life', 'productivity', 'psychology', 'success']", 3:57,Success is a continuous journey,4468128
379,2014-02-14,https://www.ted.com/talks/yann_dall_aglio_love_you_re_doing_it_wrong,Yann Dall'Aglio,"['TEDx', 'culture', 'love', 'philosophy', 'relationships']",10:42,Love — you're doing it wrong,4466011
380,2018-09-25,https://www.ted.com/talks/alex_gendler_the_myth_of_hercules,Alex Gendler,"['history', 'TED-Ed', 'culture', 'world cultures', 'death', 'war']", 7:42,The myth of Hercules,4465288
381,2018-11-01,https://www.ted.com/talks/dolly_chugh_how_to_let_go_of_being_a_good_person_and_become_a_better_person,Dolly Chugh,"['psychology', 'morality', 'science', 'cognitive science', 'brain', 'decision-making', 'self', 'personal growth']",11:48,"How to let go of being a ""good"" person — and become a better person",4457504
382,2018-11-09,https://www.ted.com/talks/adrian_paenza_how_folding_paper_can_get_you_to_the_moon,Adrián Paenza,"['math', 'TED-Ed', 'space', 'science']", 3:39,How folding paper can get you to the moon,4451804
383,2018-12-04,https://www.ted.com/talks/stacey_abrams_3_questions_to_ask_yourself_about_everything_you_do,Stacey Abrams,"['politics', 'activism', 'government', 'community', 'identity', 'history', 'social change', 'society', 'inequality', 'poverty', 'United States', 'leadership']",12:38,3 questions to ask yourself about everything you do,4449560
384,2006-10-02,https://www.ted.com/talks/aubrey_de_grey_a_roadmap_to_end_aging,Aubrey de Grey,"['aging', 'biotech', 'disease', 'engineering', 'future', 'health care', 'science', 'technology']",22:45,A roadmap to end aging,4446126
385,2013-09-26,https://www.ted.com/talks/james_flynn_why_our_iq_levels_are_higher_than_our_grandparents,James Flynn,"['culture', 'education']",18:40,Why our IQ levels are higher than our grandparents',4439709
386,2019-06-05,https://www.ted.com/talks/david_brooks_the_lies_our_culture_tells_us_about_what_matters_and_a_better_way_to_live,David Brooks,"['personal growth', 'success', 'relationships', 'social change', 'society', 'culture', 'motivation', 'happiness', 'United States']",14:54,The lies our culture tells us about what matters — and a better way to live,4432109
387,2013-06-25,https://www.ted.com/talks/peter_attia_is_the_obesity_crisis_hiding_a_bigger_problem,Peter Attia,"['health', 'health care', 'medical research', 'medicine', 'obesity', 'public health']",15:58,Is the obesity crisis hiding a bigger problem?,4416616
388,2013-05-08,https://www.ted.com/talks/bill_gates_teachers_need_real_feedback,Bill Gates,"['culture', 'education', 'global issues', 'teaching']",10:24,Teachers need real feedback,4393555
389,2011-10-17,https://www.ted.com/talks/bunker_roy_learning_from_a_barefoot_movement,Bunker Roy,"['culture', 'education', 'global issues', 'india', 'invention', 'women', 'global development']",19:07,Learning from a barefoot movement,4392450
390,2017-09-07,https://www.ted.com/talks/alex_gendler_why_elephants_never_forget,Alex Gendler,"['TED-Ed', 'education', 'animals', 'animation', 'brain', 'memory', 'intelligence']", 5:22,Why elephants never forget,4387397
391,2019-03-15,https://www.ted.com/talks/matt_anticole_what_s_the_difference_between_accuracy_and_precision,Matt Anticole,"['design', 'engineering', 'health', 'public health', 'technology', 'TED-Ed', 'animation', 'math']", 4:37,What's the difference between accuracy and precision?,4386784
392,2018-03-28,https://www.ted.com/talks/christian_picciolini_my_descent_into_america_s_neo_nazi_movement_and_how_i_got_out,Christian Picciolini,"['TEDx', 'activism', 'United States', 'compassion', 'identity', 'humanity', 'personal growth', 'race', 'social change', 'society', 'violence']",20:18,My descent into America's neo-Nazi movement — and how I got out,4384368
393,2019-03-15,https://www.ted.com/talks/madhumita_murgia_how_stress_affects_your_brain,Madhumita Murgia,"['consciousness', 'health', 'psychology', 'brain', 'human body', 'animation', 'physiology', 'healthcare', 'health care', 'public health', 'TED-Ed']", 4:00,How stress affects your brain,4379157
394,2016-06-29,https://www.ted.com/talks/julia_galef_why_you_think_you_re_right_even_if_you_re_wrong,Julia Galef,"['choice', 'communication', 'collaboration', 'identity', 'motivation', 'decision-making', 'leadership', 'personal growth', 'society', 'TEDx']",11:37,Why you think you're right — even if you're wrong,4372155
395,2018-02-20,https://www.ted.com/talks/jason_shen_looking_for_a_job_highlight_your_ability_not_your_experience,Jason Shen,"['TED Residency', 'work', 'work-life balance', 'education', 'business', 'decision-making', 'personal growth', 'success', 'productivity']", 6:30,"Looking for a job? Highlight your ability, not your experience",4365428
396,2007-02-09,https://www.ted.com/talks/pilobolus_a_dance_of_symbiosis,Pilobolus,"['dance', 'entertainment', 'nature', 'performance', 'science', 'science and art']",13:45,"A dance of ""Symbiosis""",4356760
397,2015-07-21,https://www.ted.com/talks/alaa_murabit_what_my_religion_really_says_about_women,Alaa Murabit,"['gender', 'peace', 'religion', 'women']",12:13,What my religion really says about women,4356203
398,2019-04-01,https://www.ted.com/talks/tim_hansen_how_to_read_music,Tim Hansen,"['music', 'literature', 'animation', 'TED-Ed', 'brain']", 5:16,How to read music,4345204
399,2019-03-15,https://www.ted.com/talks/sarthak_sinha_how_a_wound_heals_itself,Sarthak Sinha,"['health', 'human body', 'TED-Ed', 'animation', 'science', 'healthcare', 'physiology', 'health care', 'biology']", 3:46,How a wound heals itself,4343184
400,2012-04-24,https://www.ted.com/talks/michael_norton_how_to_buy_happiness,Michael Norton,"['TEDx', 'business', 'community', 'consumerism', 'happiness', 'money', 'philanthropy', 'psychology']",10:58,How to buy happiness,4332745
401,2007-01-09,https://www.ted.com/talks/wade_davis_dreams_from_endangered_cultures,Wade Davis,"['anthropology', 'culture', 'environment', 'film', 'global issues', 'language', 'photography', 'indigenous peoples']",22:01,Dreams from endangered cultures,4323629
402,2019-04-12,https://www.ted.com/talks/krishna_sudhir_what_happens_during_a_heart_attack,Krishna Sudhir,"['health', 'heart health', 'health care', 'human body', 'healthcare', 'TED-Ed', 'animation', 'illness', 'disease', 'physiology', 'biology', 'medical research', 'medicine']", 4:39,What happens during a heart attack?,4314171
403,2015-11-24,https://www.ted.com/talks/regina_hartley_why_the_best_hire_might_not_have_the_perfect_resume,Regina Hartley,"['entrepreneur', 'failure', 'mental health', 'success', 'goal-setting', 'women in business', 'work', 'decision-making', 'productivity', 'personal growth', 'business', 'leadership']",10:31,Why the best hire might not have the perfect resume,4313255
404,2014-05-05,https://www.ted.com/talks/mellody_hobson_color_blind_or_color_brave,Mellody Hobson,"['business', 'communication', 'inequality', 'race', 'women in business', 'diversity']",14:14,Color blind or color brave?,4308939
405,2012-06-29,https://www.ted.com/talks/elyn_saks_a_tale_of_mental_illness_from_the_inside,Elyn Saks,"['brain', 'depression', 'health care', 'mental health']",14:52,A tale of mental illness — from the inside,4303105
406,2011-01-24,https://www.ted.com/talks/martin_jacques_understanding_the_rise_of_china,Martin Jacques,"['Asia', 'business', 'china', 'culture', 'economics', 'global issues']",21:30,Understanding the rise of China,4295622
407,2018-12-13,https://www.ted.com/talks/carla_harris_how_to_find_the_person_who_can_help_you_get_ahead_at_work,Carla Harris,"['business', 'work', 'success', 'potential', 'women in business', 'personal growth', 'leadership', 'entrepreneur', 'goal-setting']",13:23,How to find the person who can help you get ahead at work,4281353
408,2009-02-16,https://www.ted.com/talks/barry_schwartz_our_loss_of_wisdom,Barry Schwartz,"['business', 'culture', 'global issues', 'philosophy', 'self', 'social change', 'society', 'psychology']",20:45,Our loss of wisdom,4279905
409,2019-01-11,https://www.ted.com/talks/shohini_ghose_a_beginner_s_guide_to_quantum_computing,Shohini Ghose,"['TED Fellows', 'quantum physics', 'computers', 'science', 'future', 'technology', 'innovation', 'invention', 'encryption', 'physics', 'medicine', 'nature', 'exploration']",10:04,A beginner's guide to quantum computing,4273673
410,2013-05-24,https://www.ted.com/talks/ji_hae_park_the_violin_and_my_dark_night_of_the_soul,Ji-Hae Park,"['creativity', 'entertainment', 'live music', 'music', 'performance']",12:41,"The violin, and my dark night of the soul",4270729
411,2020-06-01,https://www.ted.com/talks/alex_rosenthal_when_is_a_pandemic_over,Alex Rosenthal,"['TED-Ed', 'education', 'animation', 'disease', 'illness', 'pandemic', 'coronavirus', 'government', 'public health', 'Vaccines', 'health', 'history', 'science', 'biology']", 5:35,When is a pandemic over?,4263871
412,2019-04-01,https://www.ted.com/talks/claudio_guerra_why_the_octopus_brain_is_so_extraordinary,Cláudio Guerra,"['animals', 'animation', 'oceans', 'TED-Ed', 'brain', 'biology', 'evolution', 'science']", 4:01,Why the octopus brain is so extraordinary,4261715
413,2007-04-06,https://www.ted.com/talks/dan_dennett_the_illusion_of_consciousness,Dan Dennett,"['brain', 'consciousness', 'culture', 'entertainment', 'illusion', 'self', 'visualizations']",21:48,The illusion of consciousness,4255441
414,2010-07-09,https://www.ted.com/talks/hans_rosling_global_population_growth_box_by_box,Hans Rosling,"['culture', 'data', 'demo', 'global issues', 'poverty', 'prediction', 'presentation']",10:04,"Global population growth, box by box",4251156
415,2020-03-12,https://www.ted.com/talks/iseult_gillespie_the_tale_of_the_doctor_who_defied_death,Iseult Gillespie,"['animation', 'TED-Ed', 'death', 'education', 'culture', 'life', 'history', 'storytelling', 'world cultures', 'medicine', 'literature']", 5:02,The tale of the doctor who defied Death,4245460
